cdmTableName,cdmFieldName,category,tag_for_construct,ignore,done,double_construct,triple_construct,isRequired,cdmDatatype,userGuidance,etlConventions,isPrimaryKey,isForeignKey,fkTableName,fkFieldName,fkDomain,fkClass,unique DQ identifiers,sv_flg,c_flg,,,,,,,
measurement,unit_concept_id,,unit,unit_concept,,,,No,integer,"At present, there isn't a prescribed unit for individual measurements, such as Hemoglobin A1C, meaning it's not obligatory to express these measurements as a percentage. UNIT_SOURCE_VALUES should be linked to a Standard Concept within the Unit domain that most accurately reflects the unit provided in the source data.","If the source data does not include units, set UNIT_CONCEPT_ID to NULL. If units are provided but not mapped, set UNIT_CONCEPT_ID to 0. Otherwise, map the units to a CONCEPT_ID. Remember that units are case-sensitive in vocabulary.",No,Yes,CONCEPT,CONCEPT_ID,Unit,,,FALSE,TRUE,,,,,,,
measurement,range_low,,range,range_low,,,,No,float,Ranges have the same unit as the VALUE_AS_NUMBER. These ranges are provided by the source and should remain NULL if not given.,If reference ranges for upper and lower limit of normal as provided (typically by a laboratory) these are stored in the RANGE_HIGH and RANGE_LOW fields. This should be set to NULL if not provided.,No,No,,,,,,FALSE,FALSE,,,,,,,
measurement,range_high,,range,range_high,,,,No,float,Ranges have the same unit as the VALUE_AS_NUMBER. These ranges are provided by the source and should remain NULL if not given.,If reference ranges for upper and lower limit of normal as provided (typically by a laboratory) these are stored in the RANGE_HIGH and RANGE_LOW fields. This should be set to NULL if not provided.,No,No,,,,,,FALSE,FALSE,,,,,,,
measurement,provider_id,,provider,provider_id,,,,No,integer,"The provider associated with measurement record, e.g. the provider who ordered the test or the provider who recorded the result.",The ETL may need to make a choice as to which PROVIDER_ID to put here. Based on what is available this may or may not be different than the provider associated with the overall VISIT_OCCURRENCE record. For example the admitting vs attending physician on an EHR record.,No,Yes,PROVIDER,PROVIDER_ID,,,,FALSE,FALSE,,,,,,,
measurement,visit_occurrence_id,,visit,visit_occurrence,,,,No,integer,The visit during which the Measurement occurred.,"Depending on the structure of the source data, this may have to be determined based on dates. If a MEASUREMENT_DATE occurs within the start and end date of a Visit it is a valid ETL choice to choose the VISIT_OCCURRENCE_ID from the visit that subsumes it, even if not explicitly stated in the data. While not required, an attempt should be made to locate the VISIT_OCCURRENCE_ID of the measurement record. If a measurement is related to a visit explicitly in the source data, it is possible that the result date of the Measurement falls outside of the bounds of the Visit dates.",No,Yes,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,FALSE,FALSE,,,,,,,
measurement,visit_detail_id,,visit,visit_detail,,,,No,integer,"The VISIT_DETAIL record during which the Measurement occurred. For example, if the Person was in the ICU at the time the VISIT_OCCURRENCE record would reflect the overall hospital stay and the VISIT_DETAIL record would reflect the ICU stay during the hospital visit.",Same rules apply as for the VISIT_OCCURRENCE_ID.,No,Yes,VISIT_DETAIL,VISIT_DETAIL_ID,,,,FALSE,FALSE,,,,,,,
measurement,measurement_source_value,,measurement,,,,,No,varchar(50),This field contains the exact value from the source data that represents the measurement that occurred.,This value corresponds to a standardized CONCEPT_ID found in MEASUREMENT_CONCEPT_ID and in the 'Measurement' domain within the Standardized Vocabularies. The original code is retained here for reference purposes.,No,No,,,,,,TRUE,FALSE,,,,,,,
measurement,measurement_source_concept_id,,measurement,,,,,No,integer,"This is the concept representing the MEASUREMENT_SOURCE_VALUE and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Measurement necessary for a given analytic use case. Consider using MEASUREMENT_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.","If the MEASUREMENT_SOURCE_VALUE is coded in the source data using a vocabulary supported by OMOP Standardized Vocabularies, insert the CONCEPT_ID representing the source value here.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
measurement,unit_source_value,,unit,unit_source,,,,No,varchar(50),This field contains the exact value from the source data that represents the unit of measurement used.,This value corresponds to a standardized CONCEPT_ID found in UNIT_CONCEPT_ID and in the 'Unit' domain within the Standardized Vocabularies. The original code is retained here for reference purposes.,No,No,,,,,,TRUE,FALSE,,,,,,,
measurement,unit_source_concept_id,,unit,unit_source,,,,No,integer,"""This is the concept representing the UNIT_SOURCE_VALUE and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Measurement necessary for a given analytic use case. Consider using UNIT_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.""",If the UNIT_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
measurement,value_source_value,,value,value_source,,,,No,varchar(50),This field houses the verbatim result value of the Measurement from the source data .,"If both a continuous and categorical result are given in the source data such that both VALUE_AS_NUMBER and VALUE_AS_CONCEPT_ID are both included, store the verbatim value that was mapped to VALUE_AS_CONCEPT_ID here.",No,No,,,,,,TRUE,FALSE,,,,,,,
measurement,measurement_event_id,,measurement,measurement_event,,,,No,integer,"If the Measurement record is related to another record in the database, this field is the primary key of the linked record.","Put the primary key of the linked record, if applicable, here.",No,No,,,,,,FALSE,FALSE,,,,,,,
measurement,meas_event_field_concept_id,,meas,meas_event,,,,No,integer,"If the Measurement record is related to another record in the database, this field is the CONCEPT_ID that identifies which table the primary key of the linked record came from.",Put the CONCEPT_ID that identifies which table and field the MEASUREMENT_EVENT_ID came from.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
observation,observation_id,,observation,observation_id,,,,Yes,integer,The unique key given to an Observation record for a Person. Refer to the ETL for how duplicate Observations during the same Visit were handled.,Each instance of an observation present in the source data should be assigned this unique key.,Yes,No,,,,,,FALSE,FALSE,,,,,,,
observation,person_id,,person,person_id,,,,Yes,integer,The PERSON_ID of the Person for whom the Observation is recorded. This may be a system generated code.,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
observation,observation_concept_id,,observation,observation_concept,,,,Yes,integer,"The OBSERVATION_CONCEPT_ID field is recommended for primary use in analyses, and must be used for network studies.","The CONCEPT_ID that the OBSERVATION_SOURCE_CONCEPT_ID maps to. There is no specified domain that the Concepts in this table must adhere to. The only rule is that records with Concepts in the Condition, Procedure, Drug, Measurement, or Device domains MUST go to the corresponding table.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
observation,observation_date,,observation,observation_date,,,,Yes,date,"The date of when the Observation was obtained. Depending on what the Observation represents this could be the date of a lab test, the date of a survey, or the date a patient's family history was taken.",For some observations the ETL may need to make a choice as to which date to choose.,No,No,,,,,,FALSE,FALSE,,,,,,,
observation,observation_datetime,,observation,observation_datetime,,,,No,datetime,,If no time is given set to midnight (00:00:00).,No,No,,,,,,FALSE,FALSE,,,,,,,
observation,observation_type_concept_id,,observation,observation_type,,,,Yes,integer,"This field can be used to determine the provenance of the Observation record, as in whether the measurement was from an EHR system, insurance claim, registry, or other sources.","Choose the OBSERVATION_TYPE_CONCEPT_ID that best represents the provenance of the record, for example whether it came from an EHR record or billing claim. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=). A more detailed explanation of each Type Concept can be found on the [vocabulary wiki](https://github.com/OHDSI/Vocabulary-v5.0/wiki/Vocab.-TYPE_CONCEPT).",No,Yes,CONCEPT,CONCEPT_ID,Type Concept,,,FALSE,TRUE,,,,,,,
observation,value_as_number,,value,value_as,,,,No,float,"This is the numerical value of the Result of the Observation, if applicable and available. It is not expected that all Observations will have numeric results, rather, this field is here to house values should they exist.",,No,No,,,,,,FALSE,FALSE,,,,,,,
observation,value_as_string,,value,value_as,,,,No,varchar(60),"This is the categorical value of the Result of the Observation, if applicable and available.",,No,No,,,,,,FALSE,FALSE,,,,,,,
observation,value_as_concept_id,,value,value_as,,,,No,integer,"It is possible that some records destined for the Observation table have two clinical ideas represented in one source code. This is common with ICD10 codes that describe a family history of some Condition, for example. In OMOP the Vocabulary breaks these two clinical ideas into two codes; one becomes the OBSERVATION_CONCEPT_ID and the other becomes the VALUE_AS_CONCEPT_ID. It is important when using the Observation table to keep this possibility in mind and to examine the VALUE_AS_CONCEPT_ID field for relevant information.","Note that the value of VALUE_AS_CONCEPT_ID may be provided through mapping from a source Concept which contains the content of the Observation. In those situations, the CONCEPT_RELATIONSHIP table in addition to the 'Maps to' record contains a second record with the relationship_id set to 'Maps to value'. For example, ICD10 [Z82.4](https://athena.ohdsi.org/search-terms/terms/45581076) 'Family history of ischaemic heart disease and other diseases of the circulatory system' has a 'Maps to' relationship to [4167217](https://athena.ohdsi.org/search-terms/terms/4167217) 'Family history of clinical finding' as well as a 'Maps to value' record to [134057](https://athena.ohdsi.org/search-terms/terms/134057) 'Disorder of cardiovascular system'. If there's no categorial result in a source_data, set value_as_concept_id to NULL, if there is a categorial result in a source_data but without mapping, set value_as_concept_id to 0.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
observation,qualifier_concept_id,,qualifier,qualifier_concept,,,,No,integer,"This field contains all attributes specifying the clinical fact further, such as as degrees, severities, drug-drug interaction alerts etc.","Use your best judgement as to what Concepts to use here and if they are necessary to accurately represent the clinical record. There is no restriction on the domain of these Concepts, they just need to be Standard.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
observation,unit_concept_id,,unit,unit_concept,,,,No,integer,There is currently no recommended unit for individual observation concepts. UNIT_SOURCE_VALUES should be mapped to a Standard Concept in the Unit domain that best represents the unit as given in the source data.,"There is no standardization requirement for units associated with OBSERVATION_CONCEPT_IDs, however, it is the responsibility of the ETL to choose the most plausible unit. If the source unit is NULL (applicable to cases when there's no numerical value or when it doesn't require a unit), keep unit_concept_id NULL as well. If there's no mapping of a source unit, populate unit_concept_id with 0.",No,Yes,CONCEPT,CONCEPT_ID,Unit,,,FALSE,TRUE,,,,,,,
observation,provider_id,,provider,provider_id,,,,No,integer,"The provider associated with the observation record, e.g. the provider who ordered the test or the provider who recorded the result.",The ETL may need to make a choice as to which PROVIDER_ID to put here. Based on what is available this may or may not be different than the provider associated with the overall VISIT_OCCURRENCE record. For example the admitting vs attending physician on an EHR record.,No,Yes,PROVIDER,PROVIDER_ID,,,,FALSE,FALSE,,,,,,,
observation,visit_occurrence_id,,visit,visit_occurrence,,,,No,integer,The visit during which the Observation occurred.,"Depending on the structure of the source data, this may have to be determined based on dates. If an OBSERVATION_DATE occurs within the start and end date of a Visit it is a valid ETL choice to choose the VISIT_OCCURRENCE_ID from the visit that subsumes it, even if not explicitly stated in the data. While not required, an attempt should be made to locate the VISIT_OCCURRENCE_ID of the observation record. If an observation is related to a visit explicitly in the source data, it is possible that the result date of the Observation falls outside of the bounds of the Visit dates.",No,Yes,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,FALSE,FALSE,,,,,,,
observation,visit_detail_id,,visit,visit_detail,,,,No,integer,"The VISIT_DETAIL record during which the Observation occurred. For example, if the Person was in the ICU at the time the VISIT_OCCURRENCE record would reflect the overall hospital stay and the VISIT_DETAIL record would reflect the ICU stay during the hospital visit.",Same rules apply as for the VISIT_OCCURRENCE_ID.,No,Yes,VISIT_DETAIL,VISIT_DETAIL_ID,,,,FALSE,FALSE,,,,,,,
observation,observation_source_value,,observation,observation_source,,,,No,varchar(50),"This field houses the verbatim value from the source data representing the Observation that occurred. For example, this could be an ICD10 or Read code.",This code is mapped to a Standard Concept in the Standardized Vocabularies and the original code is stored here for reference.,No,No,,,,,,TRUE,FALSE,,,,,,,
observation,observation_source_concept_id,,observation,observation_source,,,,No,integer,"This is the concept representing the OBSERVATION_SOURCE_VALUE and may not necessarily be standard. This field is discouraged from use in analysis because it is not required to contain Standard Concepts that are used across the OHDSI community, and should only be used when Standard Concepts do not adequately represent the source detail for the Observation necessary for a given analytic use case. Consider using OBSERVATION_CONCEPT_ID instead to enable standardized analytics that can be consistent across the network.",If the OBSERVATION_SOURCE_VALUE is coded in the source data using an OMOP supported vocabulary put the concept id representing the source value here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
observation,unit_source_value,,unit,unit_source,,,,No,varchar(50),This field houses the verbatim value from the source data representing the unit of the Observation that occurred.,This code is mapped to a Standard Condition Concept in the Standardized Vocabularies and the original code is stored here for reference.,No,No,,,,,,TRUE,FALSE,,,,,,,
observation,qualifier_source_value,,qualifier,qualifier_source,,,,No,varchar(50),This field houses the verbatim value from the source data representing the qualifier of the Observation that occurred.,This code is mapped to a Standard Condition Concept in the Standardized Vocabularies and the original code is stored here for reference.,No,No,,,,,,TRUE,FALSE,,,,,,,
observation,value_source_value,,value,value_source,,,,No,varchar(50),This field houses the verbatim result value of the Observation from the source data.  Do not get confused with the Observation_source_value which captures source value of the observation mapped to observation_concept_id. This field is the observation result value from the source.,"If the observation_source_value was a question, for example,  or an observation that requires a result then this field is the answer/ result from the source data. Store the verbatim value that represents the result of the observation_source_value.",No,No,,,,,,TRUE,FALSE,,,,,,,
observation,observation_event_id,,observation,observation_event,,,,No,integer,"If the Observation record is related to another record in the database, this field is the primary key of the linked record.","Put the primary key of the linked record, if applicable, here. See the [ETL Conventions for the OBSERVATION](https://ohdsi.github.io/CommonDataModel/cdm54.html#observation) table for more details.",No,No,,,,,,FALSE,FALSE,,,,,,,
observation,obs_event_field_concept_id,,obs,obs_event,,,,No,integer,"If the Observation record is related to another record in the database, this field is the CONCEPT_ID that identifies which table the primary key of the linked record came from.",Put the CONCEPT_ID that identifies which table and field the OBSERVATION_EVENT_ID came from.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
death,person_id,,,person_id,1,,,Yes,integer,,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
death,death_date,,,death_date,1,,,Yes,date,The date the person was deceased.,"If the precise date include day or month is not known or not allowed, December is used as the default month, and the last day of the month the default day. For additional conventions related to this field, please refer to the [THEMIS repository](https://ohdsi.github.io/Themis/tag_death_date.html).",No,No,,,,,,FALSE,FALSE,,,,,,,
death,death_datetime,,,death_datetime,1,,,No,datetime,,"If you have date and time of death, populate death_datetime, otherwise leave NULL",No,No,,,,,,FALSE,FALSE,,,,,,,
death,death_type_concept_id,,death_type,death_type,1,,,No,integer,"This is the provenance of the death record, i.e., where it came from. It is possible that an administrative claims database would source death information from a government file so do not assume the Death Type is the same as the Visit Type, etc.",Use the type concept that reflects the source of the death record. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Type+Concept&standardConcept=Standard&page=1&pageSize=15&query=). A more detailed explanation of each Type Concept can be found on the [vocabulary wiki](https://github.com/OHDSI/Vocabulary-v5.0/wiki/Vocab.-TYPE_CONCEPT).,No,Yes,CONCEPT,CONCEPT_ID,Type Concept,,,FALSE,TRUE,,,,,,,
death,cause_concept_id,,cause,cause_concept,1,,,No,integer,"This is the Standard Concept representing the Person's cause of death, if available.","There is no specified domain for this concept, just choose the Standard Concept Id that best represents the person's cause of death.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
death,cause_source_value,,cause,cause_source,1,,,No,varchar(50),,"If available, put the source code representing the cause of death here.",No,No,,,,,,TRUE,FALSE,,,,,,,
death,cause_source_concept_id,,cause,cause_source,1,,,No,integer,,If the cause of death was coded using a Vocabulary present in the OMOP Vocabularies (not necessarily a standard concept) put the CONCEPT_ID representing the cause of death here.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note,note_id,,note,note_id,,,,Yes,integer,A unique identifier for each note.,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
note,person_id,,person,person_id,,,,Yes,integer,,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
note,note_date,,note,note_date,,,,Yes,date,The date the note was recorded.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note,note_datetime,,note,note_datetime,,,,No,datetime,,If time is not given set the time to midnight.,No,No,,,,,,FALSE,FALSE,,,,,,,
note,note_type_concept_id,,note,note_type,,,,Yes,integer,The provenance of the note. Most likely this will be EHR.,"Put the source system of the note, as in EHR record. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&domain=Type+Concept&page=1&pageSize=15&query=). A more detailed explanation of each Type Concept can be found on the [vocabulary wiki](https://github.com/OHDSI/Vocabulary-v5.0/wiki/Vocab.-TYPE_CONCEPT).",No,Yes,CONCEPT,CONCEPT_ID,Type Concept,,,FALSE,TRUE,,,,,,,
note,note_class_concept_id,,note_class,note_class,,note_class,,Yes,integer,"A Standard Concept Id representing the HL7 LOINC

Document Type Vocabulary classification of the note.",Map the note classification to a Standard Concept. For more information see the ETL Conventions in the description of the NOTE table. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&conceptClass=Doc+Kind&conceptClass=Doc+Role&conceptClass=Doc+Setting&conceptClass=Doc+Subject+Matter&conceptClass=Doc+Type+of+Service&domain=Meas+Value&page=1&pageSize=15&query=). This Concept can alternatively be represented by concepts with the relationship 'Kind of (LOINC)' to [706391](https://athena.ohdsi.org/search-terms/terms/706391) (Note).,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note,note_title,,note,note_title,,,,No,varchar(250),The title of the note.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note,note_text,,note,note_text,,,,Yes,varchar(MAX),The content of the note.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note,encoding_concept_id,,encoding,encoding_concept,,,,Yes,integer,This is the Concept representing the character encoding type.,"Put the Concept Id that represents the encoding character type here. Currently the only option is UTF-8 ([32678](https://athena.ohdsi.org/search-terms/terms/32678)). It the note is encoded in any other type, like ASCII then put 0.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note,language_concept_id,,language,language_concept,,,,Yes,integer,The language of the note.,Use Concepts that are descendants of the concept [4182347](https://athena.ohdsi.org/search-terms/terms/4182347) (World Languages).,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note,provider_id,,provider,provider_id,,,,No,integer,The Provider who wrote the note.,The ETL may need to make a determination on which provider to put here.,No,Yes,PROVIDER,PROVIDER_ID,,,,FALSE,FALSE,,,,,,,
note,visit_occurrence_id,,visit,visit_occurrence,,,,No,integer,The Visit during which the note was written.,,No,Yes,VISIT_OCCURRENCE,VISIT_OCCURRENCE_ID,,,,FALSE,FALSE,,,,,,,
note,visit_detail_id,,visit,visit_detail,,,,No,integer,The Visit Detail during which the note was written.,,No,Yes,VISIT_DETAIL,VISIT_DETAIL_ID,,,,FALSE,FALSE,,,,,,,
note,note_source_value,,note_class,note_class,,note_class,,No,varchar(50),,The source value mapped to the NOTE_CLASS_CONCEPT_ID.,No,No,,,,,,TRUE,FALSE,,,,,,,
note,note_event_id,,note,note_event,,,,No,integer,"If the Note record is related to another record in the database, this field is the primary key of the linked record.","Put the primary key of the linked record, if applicable, here.",No,No,,,,,,FALSE,FALSE,,,,,,,
note,note_event_field_concept_id,,note,note_event,,,,No,integer,"If the Note record is related to another record in the database, this field is the CONCEPT_ID that identifies which table the primary key of the linked record came from.",Put the CONCEPT_ID that identifies which table and field the NOTE_EVENT_ID came from.,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note_nlp,note_nlp_id,,note,note_nlp,,,,Yes,integer,A unique identifier for the NLP record.,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,note_id,,note,note_id,,,,Yes,integer,This is the NOTE_ID for the NOTE record the NLP record is associated to.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,section_concept_id,,section,section_concept,,,,No,integer,,"The SECTION_CONCEPT_ID should be used to represent the note section contained in the NOTE_NLP record. These concepts can be found as parts of document panels and are based on the type of note written, i.e. a discharge summary. These panels can be found as concepts with the relationship 'Subsumes' to CONCEPT_ID [45875957](https://athena.ohdsi.org/search-terms/terms/45875957).",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note_nlp,snippet,,snippet,,,,,No,varchar(250),A small window of text surrounding the term,,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,"""offset""",,"""offset""",,,,,No,varchar(50),Character offset of the extracted term in the input note,,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,lexical_variant,,lexical,lexical_variant,,,,Yes,varchar(250),Raw text extracted from the NLP tool.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,note_nlp_concept_id,,note,note_nlp,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note_nlp,note_nlp_source_concept_id,,note,note_nlp,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
note_nlp,nlp_system,,nlp,nlp_system,,,,No,varchar(250),,Name and version of the NLP system that extracted the term. Useful for data provenance.,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,nlp_date,,nlp,nlp_date,,,,Yes,date,The date of the note processing.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,nlp_datetime,,nlp,nlp_datetime,,,,No,datetime,The date and time of the note processing.,,No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,term_exists,,term,term_exists,,,,No,varchar(1),,"Term_exists is defined as a flag that indicates if the patient actually has or had the condition. Any of the following modifiers would make Term_exists false:

Negation = true

Subject = [anything other than the patient]

Conditional = true/li>

Rule_out = true

Uncertain = very low certainty or any lower certainties

A complete lack of modifiers would make Term_exists true.

",No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,term_temporal,,term,term_temporal,,,,No,varchar(50),,"Term_temporal is to indicate if a condition is present or just in the past. The following would be past:<br><br>

- History = true

- Concept_date = anything before the time of the report",No,No,,,,,,FALSE,FALSE,,,,,,,
note_nlp,term_modifiers,,term,term_modifiers,,,,No,varchar(2000),,"For the modifiers that are there, they would have to have these values:<br><br>

- Negation = false

- Subject = patient

- Conditional = false

- Rule_out = false

- Uncertain = true or high or moderate or even low (could argue about low). Term_modifiers will concatenate all modifiers for different types of entities (conditions, drugs, labs etc) into one string. Lab values will be saved as one of the modifiers.",No,No,,,,,,FALSE,FALSE,,,,,,,
specimen,specimen_id,,specimen,specimen_id,,,,Yes,integer,Unique identifier for each specimen.,,Yes,No,,,,,,FALSE,FALSE,,,,,,,
specimen,person_id,,person,person_id,,,,Yes,integer,The person from whom the specimen is collected.,,No,Yes,PERSON,PERSON_ID,,,,FALSE,FALSE,,,,,,,
specimen,specimen_concept_id,,specimen,specimen_concept,,,,Yes,integer,,The standard CONCEPT_ID that the SPECIMEN_SOURCE_VALUE maps to in the specimen domain. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Specimen&standardConcept=Standard&page=1&pageSize=15&query=),No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
specimen,specimen_type_concept_id,,specimen,specimen_type,,,,Yes,integer,,"Put the source of the specimen record, as in an EHR system. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&domain=Type+Concept&page=1&pageSize=15&query=). A more detailed explanation of each Type Concept can be found on the [vocabulary wiki](https://github.com/OHDSI/Vocabulary-v5.0/wiki/Vocab.-TYPE_CONCEPT).",No,Yes,CONCEPT,CONCEPT_ID,Type Concept,,,FALSE,TRUE,,,,,,,
specimen,specimen_date,,specimen,specimen_date,,,,Yes,date,The date the specimen was collected.,,No,No,,,,,,FALSE,FALSE,,,,,,,
specimen,specimen_datetime,,specimen,specimen_datetime,,,,No,datetime,,,No,No,,,,,,FALSE,FALSE,,,,,,,
specimen,quantity,,quantity,,,,,No,float,The amount of specimen collected from the person.,,No,No,,,,,,FALSE,FALSE,,,,,,,
specimen,unit_concept_id,,unit,unit_concept,,,,No,integer,The unit for the quantity of the specimen.,"Map the UNIT_SOURCE_VALUE to a Standard Concept in the Unit domain. [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?domain=Unit&standardConcept=Standard&page=1&pageSize=15&query=). If the source unit is NULL (applicable to cases when there's no numerical value or when it doesn't require a unit), keep unit_concept_id NULL as well. If there's no mapping of a source unit, populate unit_concept_id with 0.",No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
specimen,anatomic_site_concept_id,,anatomic,anatomic_site,,,,No,integer,This is the site on the body where the specimen is from.,Map the ANATOMIC_SITE_SOURCE_VALUE to a Standard Concept in the Spec Anatomic Site domain. This should be coded at the lowest level of granularity [Accepted Concepts](https://athena.ohdsi.org/search-terms/terms?standardConcept=Standard&domain=Spec+Anatomic+Site&conceptClass=Body+Structure&page=4&pageSize=15&query=),No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
specimen,disease_status_concept_id,,disease,disease_status,,,,No,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
specimen,specimen_source_id,,specimen,specimen_source,,,,No,varchar(50),This is the identifier for the specimen from the source system.,,No,No,,,,,,FALSE,FALSE,,,,,,,
specimen,specimen_source_value,,specimen,specimen_source,,,,No,varchar(50),,,No,No,,,,,,TRUE,FALSE,,,,,,,
specimen,unit_source_value,,unit,unit_source,,,,No,varchar(50),,"This unit for the quantity of the specimen, as represented in the source.",No,No,,,,,,TRUE,FALSE,,,,,,,
specimen,anatomic_site_source_value,,anatomic,anatomic_site,,,,No,varchar(50),,"This is the site on the body where the specimen was taken from, as represented in the source.",No,No,,,,,,TRUE,FALSE,,,,,,,
specimen,disease_status_source_value,,disease,disease_status,,,,No,varchar(50),,,No,No,,,,,,TRUE,FALSE,,,,,,,
fact_relationship,domain_concept_id_1,,domain,domain_concept,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
fact_relationship,fact_id_1,,fact,fact_id,,,,Yes,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
fact_relationship,domain_concept_id_2,,domain,domain_concept,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
fact_relationship,fact_id_2,,fact,fact_id,,,,Yes,integer,,,No,No,,,,,,FALSE,FALSE,,,,,,,
fact_relationship,relationship_concept_id,,relationship,relationship_concept,,,,Yes,integer,,,No,Yes,CONCEPT,CONCEPT_ID,,,,FALSE,TRUE,,,,,,,
location,location_id,,location,location_id,,,,Yes,integer,The unique key given to a unique Location.,Each instance of a Location in the source data should be assigned this unique key.,Yes,No,,,,,,FALSE,FALSE,,,,,,,
location,address_1,,address,address_1,,,,No,varchar(50),This is the first line of the address.,,No,No,,,,,,FALSE,FALSE,,,,,,,
location,address_2,,address,address_2,,,,No,varchar(50),This is the second line of the address,,No,No,,,,,,FALSE,FALSE,,,,,,,
location,city,,city,,,,,No,varchar(50),,,No,No,,,,,,FALSE,FALSE,,,,,,,
location,state,,state,,,,,No,varchar(2),,,No,No,,,,,,FALSE,FALSE,,,,,,,
location,zip,,zip,,,,,No,varchar(9),,"Zip codes are handled as strings of up to 9 characters length. For US addresses, these represent either a 3-digit abbreviated Zip code as provided by many sources for patient protection reasons, the full 5-digit Zip or the 9-digit (ZIP + 4) codes. Unless for specific reasons analytical methods should expect and utilize only the first 3 digits. For international addresses, different rules apply.",No,No,,,,,,FALSE,FALSE,,,,,,,
location,county,,county,,,,,No,varchar(20),,,No,No,,,,,,FALSE,FALSE,,,,,,,
